track_name,artists,track_id
Don't Let Our Love Start Slippin' Away,['Vince Gill'],70TsRbycWfabtevnripyRu
I Need You,['LeAnn Rimes'],046MBhhgQJJghnbgZCkaAR
Saginaw Michigan,['Brennen Leigh'],492Xx55i1QQ8fAIJqis5Un
Here's a Quarter (Call Someone Who Cares),['Travis Tritt'],0RdMBceHhBJLqNjObk1NPP
Life is a Highway,['Rascal Flatts'],2Fs18NaCDuluPG1DHGw1XG
Lost and Found - with Tyler Booth,"['Brooks & Dunn', 'Tyler Booth']",7hzyuLLHrQALKn7kIAc6cR
All Over The Road,['Easton Corbin'],6XD3HMATLswheYevIfKkSi
Seven Spanish Angels (with Ray Charles),"['Willie Nelson', 'Ray Charles']",51EKPuV1uAWryjNMqZLtgJ
Fool Hearted Memory,['George Strait'],4zhSO5tu9NduAaq7KxhHhS
Don't Forget to Remember Me,['Carrie Underwood'],0SCtEUwSkgavjuzebBznX5
The One I Loved Back Then (The Corvette Song),['George Jones'],0mTrLQcF52qv0D6vO84oSy
The Cowboy In Me,['Tim McGraw'],7iGdNkROFlxqUJkHNlkoQV
Yesterday When I Was Young,['Roy Clark'],34FHyAVCDFURtlrt6HfPHU
There's No Getting' Over Me,['Ronnie Milsap'],0LBj6HiwpO3eSyo9K7lmBi
Little Moments,['Brad Paisley'],7nJrhBDkUSHASFzopvgygk
Forty Hour Week (For a Livin'),['Alabama'],3TZxM3VrkICfKS3tRQNd7X
Don't,['Billy Currington'],0Q45S96loRZtRPZYFaNqB0
Crystal Chandeliers,['Charley Pride'],7EemZNAyx3nvkYPVfdeVzC
Stand By Me - Single Version,['Mickey Gilley'],3Fa7jdzVHdykpioJP1Qw7Z
Mean to Me,['Brett Eldredge'],5FVuERsYqtKKAaWe62NBnv
Boot Scootin' Boogie - with Midland,"['Brooks & Dunn', 'Midland']",5Crfmd0ZGarlMUDPqhl7yl
Last Name,['Carrie Underwood'],44xWtabQzBHKXxD0UVLSNQ
Kick a Little,['Little Texas'],4LFAZqC3a5GKlostZzNvK1
The Ride,['David Allan Coe'],6tRSJPPrWs1hqOkllIJK9M
Free,['Zac Brown Band'],4bWlAEbGHhPKQNjhTstN2p
I Feel Lucky,['Mary Chapin Carpenter'],6IItFqIHg6jHleKOYI7Aas
Roll With It,['Easton Corbin'],7bNX2Fgb4MjPrYbkHaCNwV
Tennessee Whiskey,['George Jones'],0sm3ZtBLGY0Wbz7MOwwmGK
I Do (Cherish You),['Mark Wills'],24SM5UDYgjEzNUcVu2cURV
The Truth,['Jason Aldean'],25rV6ArwFMht49oONoqSLQ
This Time,['Waylon Jennings'],03T4H6czLK426qcW870hBZ
5-1-5-0,['Dierks Bentley'],2WKCH4ISejDV9ad7iPp5XU
When I Said I Do,['Clint Black'],6EJSgsy6cSkGs22HvLbbV2
I Hope You Dance,['Lee Ann Womack'],65B1tEOv5W294uCKbmEcFV
Prayin' For Daylight,['Rascal Flatts'],0DAVCurdi9ZqkVUKIuikzm
I Don't Want To Miss A Thing,['Mark Chesnutt'],3FN7JMZaaQ9lSzIaan0YZ1
It Wasn't God Who Made Honky Tonk Angels - 1952 Single Version,['Kitty Wells'],1zJRHhb8yN2LyVfNhmlhH0
I Don't Have To Be Me ('Til Monday) - Single Version,['Steve Azar'],5v1bA7NmQcQHvH9IDkeeF4
"My Woman, My Woman, My Wife",['Marty Robbins'],7K40sZ0ZV6vGjzSso2nFyr
I Can Still Make Cheyenne,['George Strait'],7yQMZQeiSKnvEgimeGPVhi
Hard To Love,['Lee Brice'],6E9V9TRlVOLjenGjHemzEH
Is There Life Out There,['Reba McEntire'],1NIUECyq3vHFrWeFGKvESB
Then,['Brad Paisley'],3XKbdb9GB6u3hsnUklQTav
Slide off of Your Satin Sheets,['Johnny Paycheck'],41JQTDa8BoAFkDluhaOip6
Sleeping Single In A Double Bed - Single Version,['Barbara Mandrell'],2bazs0jc6oxEEeFYQXXJxv
Fast Cars And Freedom,['Rascal Flatts'],0CKba2KBPP9TFbh5Nf8i4P
In a Different Light,['Doug Stone'],5O0GOy0L0zfDTPv9eIApkg
That's How Country Boys Roll,['Billy Currington'],5Xc1asNg5VerELR1wFjAey
Still Doin' Time,['George Jones'],1PUrH3l6rfsuZAQdsM4LGY
We Just Disagree,['Billy Dean'],3xsYZOaajjyJouOEuKIeo7
Beat of the Music,['Brett Eldredge'],3un2KQUaQ2brEpd8dK93wI
Get Your Shine On,['Florida Georgia Line'],6s9ICeczYOfbHHIaSMq9jd
I Don't Even Know Your Name,['Alan Jackson'],6T7zOXCUuk0DFFUQKs4Wml
Branded Man,['Merle Haggard & The Strangers'],3wgQxL8Ru6k1AE01LIoD5Q
Who I Am With You,['Chris Young'],4u7KjVIQPdzGCcAwg4W5Kl
That Don't Impress Me Much,['Shania Twain'],4FUfoWMypAyWbOavmYyeNu
Drinkin' Thing,['Gary Stewart'],7kzLomClie9HkjgcvfU4FO
Troubadour,['George Strait'],4qjmnM1aYvayCTDd0uuRKH
It Was Me,['George Strait'],1X9I9cisg6m7w5kUO8K8z8
Brothers Of The Highway,['George Strait'],6xnCYwLujGfMS3zsi6GkC7
River Of Love,['George Strait'],4GWDHnXmJBZfxe3DWZcPmg
House Of Cash,"['George Strait', 'Patty Loveless']",5xH2anpiXRpoGgiD1jB9WU
I Saw God Today,['George Strait'],7maV3I3KQNYpsOWYTOhGqn
Give Me More Time,['George Strait'],3vIaH2gly6zqfQOBS9W2sF
When You're In Love,['George Strait'],5gCQ3MbnCOHWcBpS8IgViH
Make Her Fall In Love With Me Song,['George Strait'],3lEfWXVeo02PI4QaX5ocV9
West Texas Town,"['George Strait', 'Dean Dillon']",7j4fpEVBmPwy9ed8aekYcj
House With No Doors,['George Strait'],2ymeOG7mSTMkQke3e3pcgT
If Heartaches Were Horses,['George Strait'],3ulGUOzVCTCorc8m3YMwmL
The Grand Tour,['George Jones'],5lXX4SAV6HBaVnZ6sUQPNE
Holes In The Floor Of Heaven,['Steve Wariner'],1pZbQrvzJExLxvhYcrsYdG
Beer For My Horses,"['Toby Keith', 'Willie Nelson']",7E2DqvnVtbIrFrL5X6YH9Q
Mama He's Crazy,['The Judds'],2mEAWmVDub6PSF8pZXInrS
Reuben James,['Kenny Rogers & The First Edition'],2QzAYSUKU9HkFNSxGPQMUA
Save a Horse (Ride a Cowboy),['Big & Rich'],7ngLY64yLCFIRaybpIYKJz
Everywhere,['Tim McGraw'],7FtR6v3aRSQc0FrkBdmDea
Sure Be Cool If You Did,['Blake Shelton'],5yIiXdLRE85OBiQmCaUenq
Sing Me Back Home - Re-Recorded In Stereo,['Merle Haggard'],5wtIWwOtowY2howCZ7Veq2
Boots On,['Randy Houser'],7K4VxvIXXbDbaVn6ARbch1
Fast as You,['Dwight Yoakam'],6FevJcaJvt5EvsHnuJHBnb
Boys 'Round Here (feat. Pistol Annies & Friends),"['Blake Shelton', 'Pistol Annies']",39FwE8edwuyiaa4PrGBkP7
We're Gonna Hold On,"['George Jones', 'Tammy Wynette']",3QnNZo9UwBOaQDtT3mcAjh
Tomorrow,['Chris Young'],1qjl8UJtWTHrk4SFpwftSN
Just Another Day In Paradise,['Phil Vassar'],4LlNoNZflek4hZyZigCxpW
It Matters to Me,['Faith Hill'],3rXdABev6vQtBCElztIl7m
As Good As I Once Was,['Toby Keith'],7G6l2FtQyRhQgYgut2I6i8
The Man That Turned My Mama On,['Tanya Tucker'],7MLwJApVQ7DJkuslbcK7d9
Whiskey Lullaby (feat. Alison Krauss),"['Brad Paisley', 'Alison Krauss']",4BXkf6yww23Vdju7E1fUrn
One Way Ticket (Because I Can),['LeAnn Rimes'],0meAc2H0tC5tOTd6MDe0cI
Settle For A Slowdown,['Dierks Bentley'],1dpE6LO73JD8mXXdgP5SqD
Tequila Sheila,['Bobby Bare'],5cQJvxrYIcsYZKJYgHFDzi
Find out Who Your Friends Are,['Tracy Lawrence'],73njvNJmgXA180vTPkA16C
Little Rock,['Collin Raye'],1gpwjwzRsiCtJT1BeWQUoV
Sunshine & Whiskey,['Frankie Ballard'],6aNwDe5YH5YUPlpHkku52w
Why Baby Why,['George Jones'],5Ub1mj3C7Jh4bCxWusGIlQ
Roller Coaster,['Luke Bryan'],5r00wpsojd4mBYaQFDvni7
Watermelon Crawl,['Tracy Byrd'],3Q9t1A12iUemHTAWnH7PjD
This Time I've Hurt Her More Than She Loves Me,['Conway Twitty'],7BN1AMncxTWhQmS4r0XgQu
Why,['Jason Aldean'],65Jn2gZWMren03Rz0fCMqs
"Poor, Poor Pitiful Me",['Terri Clark'],1ak2K9SpHCjnDbxmNFxr6P
Sweet Annie,['Zac Brown Band'],2PEkXkHKvk4bnC1TgTDCDM
Are the Good Times Really Over (I Wish a Buck Was Still Silver),['Merle Haggard'],7tSZJ9iI3634Sqtd6Uvl49
Hope You Get Lonely Tonight,['Cole Swindell'],5BtS8w1kkjLV1BbvB0t12u
"Honey, I'm Home",['Shania Twain'],39IoZIC8eEirT1v70rqSPq
How Do You Like Me Now?!,['Toby Keith'],7rDcULv8vV16vetBjPJhuE
If I Could Make a Living,['Clay Walker'],7njoWVpJbAiTkyT6rKwbze
"Rednecks, White Socks And Blue Ribbon Beer",['Buck Owens'],4trOJ3Js1Pi68afp3Uj5Bm
Rock My World - Little Country Girl,['Brooks & Dunn'],3sZ8bjYNRyLe6VccV8znB0
Don't It,['Billy Currington'],4iLPK8QnOvqm0Azbsk2GDn
Amanda,['Don Williams'],4eOBlMR6hQ3VzKSbS1c8Xa
Dixieland Delight - Single Edit,['Alabama'],1hh3iFX5vVsiD9LMwUlQeh
I'm Gonna Miss Her,['Brad Paisley'],4ipZsAA3YuqCDSXiPoEGIv
Bye-Bye,['Jo Dee Messina'],5FxgRnXBHMM0q4stwqrjjM
Funny How Time Slips Away,['Willie Nelson'],6Sr2e5J7WnRJ7sLpUpyie9
Highway Don't Care,"['Tim McGraw', 'Taylor Swift', 'Keith Urban']",4wFUdSCer8bdQsrp1M90sa
There's Your Trouble,['The Chicks'],69m9WDPBvemwujQwdONslk
Thank God And Greyhound,['Roy Clark'],6OXUj5OZ7jzun2FZLoGXcH
Neon Light,['Blake Shelton'],289hx4t6fH2BBe8p6cnXo1
Two Black Cadillacs,['Carrie Underwood'],5mFYtqhN4T2D9IPSaZnVDw
Fourteen Carat Mind,['Gene Watson'],2RB2xSlVoMRhINO0SruNIx
When I Get Where I'm Going (feat. Dolly Parton),"['Brad Paisley', 'Dolly Parton']",3VLCtStwYsAL4LKZgeUvy3
Little Rock,['Reba McEntire'],4kGwf8ArBjC8AZRNbahDxk
Drink to That All Night,['Jerrod Niemann'],3M31S6f0z8S3nkFh3eS06W
Understand Your Man,['Johnny Cash'],13kfQhv7drKlGtbfSz0H0u
She Won't Be Lonely Long,['Clay Walker'],0158TMiGmHyibaDeaUKayX
If I Said You Had A Beautiful Body Would You Hold It Against Me,['The Bellamy Brothers'],3EO5DSiJSASa69I7Vv00gN
Live a Little,['Kenny Chesney'],13zhyZhlM0VzUpEW8aShcp
I'm in a Hurry (And Don't Know Why),['Alabama'],1N9GGOUf8TQqsaPDByZzEF
I Don't Dance,['Lee Brice'],5aj0xPGiEUN3aI2oOYu14S
I'm No Stranger to the Rain,['Keith Whitley'],0lNLXEMPtGhEpbgwQfo0c1
Just Someone I Used to Know,"['Porter Wagoner', 'Dolly Parton']",1giXJuK615CD5PbyEvR6K1
Mine Would Be You,['Blake Shelton'],1zvQt99d5oTkEQLmSoO1yu
Diggin' Up Bones,['Randy Travis'],6stD0CS3QFs2yY3CoBfK8K
Honky Tonkin',['Hank Williams'],060t6chRq0DIRuZfcporgB
Good Morning Beautiful,['Steve Holy'],0eHT8N5YQglv8cYYizXvSw
Tight Fittin' Jeans,['Conway Twitty'],7A7gHOXvDJ12CRfiZ18Uro
"Lover, Lover",['Jerrod Niemann'],5UzU0qw21okODBNUnxptVo
Daddy Frank (The Guitar Man),['Merle Haggard & The Strangers'],4Q12UTuXoMqpBro4p0VXQg
Piece of My Heart,['Faith Hill'],5I7a2zThNmOtlbwrRlcN88
Honky Tonk Badonkadonk,['Trace Adkins'],1VdHooAMVaGXPSty8pifv9
Make Me Wanna,['Thomas Rhett'],69DR48pXzSabFUfQfDDJDb
Who's Gonna Fill Their Shoes,['George Jones'],4wDpjRQOvOHXE9AtNWpdVQ
Goin' Through The Big D,['Mark Chesnutt'],4s6Q9zPmiYcpo5MR7uoVnt
Goodnight Kiss,['Randy Houser'],27aDju7VAODvQYHWrrv6o9
Lonely Eyes,['Chris Young'],2j79NtwxoWDmkiH4MGwdLq
Joshua,['Dolly Parton'],42cDyuTfjSIuDSqrRwC1Mc
I Can Still Feel You,['Collin Raye'],6NrUzuNell8qCfuNoSgey4
Let Me Down Easy,['Billy Currington'],1tZ5C8zI326sIB4kBErdmC
Lonely Women Make Good Lovers,['Bob Luman'],5je7nvdte7odjJvs5iM1bS
Baby Blue,['George Strait'],7yIDuoUFaiQaIZsYgLCysF
Does My Ring Hurt Your Finger,['Charley Pride'],4F5vo1LudTGJk4vp19LR4u
Stuck Like Glue,['Sugarland'],0JcKdUGNR7zI4jJDLyYXbi
Wanted,['Alan Jackson'],5oUjEriN3FJRtOy9pfHML5
Red Ragtop,['Tim McGraw'],5xErd5QhOvTKFU7l8dffWC
What's Your Mama's Name Child,['Tanya Tucker'],0J6dezPhTa0ePaN87kphCs
Daddy's Hands,['Holly Dunn'],2VPnnOGXmejtKqxGY4jg66
Crying Time,['Ray Charles'],6aVtUiEKsDkRj6OXEwjkyV
Bubba Shot The Jukebox,['Mark Chesnutt'],7fJaL74toBMoNuO7iUXsST
Just a Dream,['Carrie Underwood'],7g8OpS827dAYU067lZaR0L
After The Fire Is Gone - Single Version,"['Conway Twitty', 'Loretta Lynn']",20DVVHFczaYBWhJ8utqmHb
Whiskey Girl,['Toby Keith'],3E6t25sxh6v5FDSfIVIAOz
Little Rain,['Morgan Wallen'],51T2SPBH4YjbrFJE94NJT6
Nothin' New Under The Neon,['Midland'],1qX7cD42VEs6zgMIBbFlCO
What I Can't Put Down,['Jon Pardi'],1hc31O4qhv2tnSnW1290KC
Why Not Me,['The Judds'],6BkK5Dsu1kTne7Cn6EyYex
Play Something Country,['Brooks & Dunn'],7MevrbPAGEaw1IgkaBmv82
Do-Wacka-Do,['Roger Miller'],6BAElGWC4djQgebYypJqTl
Letter to Me,['Brad Paisley'],7wqMZWYeBxJt0obQPnF5NX
Lesson In Leavin',['Jo Dee Messina'],2g0BAZVaLlK8GeTVzF6hQ6
Where It's At,['Dustin Lynch'],4whYDpJ5XVQpmvecbEHP5Q
Stranger In My House,['Ronnie Milsap'],0YOVFzGazR21xDobJvGkxx
Settlin',['Sugarland'],63fKCxwRWqvp2Z6HQ6MHXU
Tennessee River,['Alabama'],3onPZQxZ9igu7plus3rK7D
Smoke A Little Smoke,['Eric Church'],2uZhNjlUQ9mnt0rS7hcAgF
American Made,['The Oak Ridge Boys'],1wtcyTExLF8nZu9ZphHIl1
If Nobody Believed In You,['Joe Nichols'],28NvPQZ8XVVlV2eGmUw2Za
Ms. Jackson,['Outkast'],0I3q5fE6wg7LIfHGngUTnV
No Diggity,"['Blackstreet', 'Dr. Dre', 'Queen Pen']",0AvV49z4EPz5ocYN7eKGAK
"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine, Mario Winans]","['Diddy', 'Ginuwine', 'Loon', 'Mario Winans']",6Wt5QBzHp9vdSLAFlvdnDQ
U Remind Me,['USHER'],2QsZVnbWVSjKMXK6K3uRBL
You Make Me Wanna...,['USHER'],1Ddf5oGQwHnRoacJIr8M1j
"I'll Be Missing You (feat. Faith Evans, 112)","['Diddy', 'Faith Evans', '112']",3QHONiXGMGU3z68mQInncF
I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,"['Mario Winans', 'Enya', 'Diddy']",2yr2HnFYl7XvqJk4fXoQBt
What's Your Flava? - Radio Edit,['Craig David'],7rVBmwJsClMU6vOlggk5Ad
Love Sex Magic (feat. Justin Timberlake),"['Ciara', 'Justin Timberlake']",1BIENruTnjKdB7HD2YIlRr
U Got It Bad,['USHER'],7J41dYQolQJEtj3UmKLu5r
SexyBack (feat. Timbaland),"['Justin Timberlake', 'Timbaland']",0O45fw2L5vsWpdsOdXwNAR
My Boo,"['USHER', 'Alicia Keys']",68vgtRHr7iZHpzGpon6Jlo
Give It To Me,"['Timbaland', 'Justin Timberlake', 'Nelly Furtado']",0wbDgMuAoy7O7pL3a69uZx
Bad Girl,['USHER'],5rPzPAaOUceS8HiAculegz
Caught Up,['USHER'],5zdUc1JRCImBYcDWgvFNpE
Confessions Part II,['USHER'],7wBThXx7BGZHJJ3aN3OPvv
Yeah! (feat. Lil Jon & Ludacris),"['USHER', 'Lil Jon', 'Ludacris']",5rb9QrpfcKFHM1EUbSIurX
Gimme the Light,['Sean Paul'],3SCVtAJq8li6HlKfM4M08u
There Goes My Baby,['USHER'],6tp0eVhr6SI7FWPJasG86O
Hey Daddy (Daddy's Home),['USHER'],6mjDmlsMxnRDati2rC1QFL
Beep,"['The Pussycat Dolls', 'will.i.am']",6GHMJJjpoqiBnw3wgSplL7
Dilemma,"['Nelly', 'Kelly Rowland']",4nthV2eZAXnt4yiJMocLkG
Hot In Herre,['Nelly'],0oXuKhuNkXiZtuoxrdt3Ca
Ride Wit Me,"['Nelly', 'City Spud']",6R9bdvExOZiLrwmBkXsPGr
Rock Your Body,['Justin Timberlake'],1AWQoqb9bSvzTjaLralEkT
This Is How We Do It,"['Montell Jordan', 'Wino']",1poBO3pO6fkqPYG6n8J5cX
Cry Me a River,['Justin Timberlake'],7Lf7oSEVdzZqTA0kEDSlS5
Like I Love You,['Justin Timberlake'],6W2Ef5Ph6ILTUAedoQ3QIv
Señorita,['Justin Timberlake'],0aj2QKJvz6CePykmlTApiD
My Love,"['Justin Timberlake', 'T.I.']",13X42np3KJr0o2LkK1MG76
Bug a Boo (H-Town Screwed Mix),"[""Destiny's Child""]",3iZizHVmWHdaJbvcU65S6x
What Goes Around.../...Comes Around (Interlude),['Justin Timberlake'],76D83dghHeE2NFedPFD4tf
Dress On,['Justin Timberlake'],3HaW1TqoBUrTwEYmtguKTa
Mirrors,['Justin Timberlake'],4rHZZAmHpZrA3iH5zx8frV
Cabaret (feat. Drake),"['Justin Timberlake', 'Drake']",4FcvYEVtmB0UuIPbdzwqsH
TKO,['Justin Timberlake'],5mIqtDBiw3rqMxsJc4UVM6
Lose My Breath,"[""Destiny's Child""]",2n4uOdMHzEvcZ0KP7iQnay
Oh (feat. Ludacris),"['Ciara', 'Ludacris']",7i7UIbm5E0DD7aSOYvwp2v
"Independent Women, Pt. 1","[""Destiny's Child""]",69XUpOpjzDKcfdxqZebGiI
"Bills, Bills, Bills","[""Destiny's Child""]",1Oi2zpmL81Q0yScF1zxaC0
Bootylicious,"[""Destiny's Child""]",41nT1Sp6ChR65FbsdLlFHW
"Jumpin', Jumpin'","[""Destiny's Child""]",4pmc2AxSEq6g7hPVlJCPyP
Touch My Body,['Mariah Carey'],2aEuXA1KswHlCGPOuPmCOW
Survivor,"[""Destiny's Child""]",2Mpj1Ul5OFPyyP4wB62Rvi
Say My Name,"[""Destiny's Child""]",2gSyc23Hua25fqSFpgAh6W
No Scrubs,['TLC'],1KGi9sZVMeszgZOWivFpxs
Like a Boy,['Ciara'],358bOvBiZCS9fRzNYosw6c
Ride (feat. Ludacris),"['Ciara', 'Ludacris']",3RJclnBV8g9mvHPtSzPf7c
'03 Bonnie & Clyde (feat. Beyoncé),"['JAY-Z', 'Beyoncé']",01hAxLwlV3wFmAv48k24nf
Work It Out,['Beyoncé'],412bK8XW5X5Wvy3UzqNcHq
Baby Boy (feat. Sean Paul),"['Beyoncé', 'Sean Paul']",6dF5QhnUT1pjG0mDCbEYVf
Naughty Girl,['Beyoncé'],0CPLnPUUHh44vAzDSM5ZlR
Crazy In Love (feat. Jay-Z),"['Beyoncé', 'JAY-Z']",0TwBtDAWpkpM3srywFVOV5
Upgrade U (feat. Jay-Z),"['Beyoncé', 'JAY-Z']",58pINgDmj3HtoVjr6J3ApO
Countdown,['Beyoncé'],0tmaWVKVoYNa9m4ctwSsmb
Drunk in Love (feat. Jay-Z),"['Beyoncé', 'JAY-Z']",6jG2YzhxptolDzLHTGLt7S
Get Right,['Jennifer Lopez'],6BUZX2MNhJs0p13ezYtOLp
Miss California - Radio Version,['Dante Thomas'],7ct57a8zA6DTc8Cz2QIFIg
Love Don't Cost a Thing,['Jennifer Lopez'],1k43k4rOthL1DVJoL3tBGS
Jenny from the Block - Track Masters Remix,"['Jennifer Lopez', 'Jadakiss', 'Styles P']",0vYMzeTmfbnrAhGPRcJqVP
Like Glue,['Sean Paul'],6pbCkvCENw0suVGr4Ckkae
Get Busy,['Sean Paul'],5qTvkDrSfvwDv6RBjjcfQr
1 Thing,['Amerie'],6ZyNjT2hYvfV5PuW84dp1E
Ice Box,['Omarion'],25u7tVNFhpPA450EFQBwML
Fallin',['Alicia Keys'],0KQx6HOpJueiSkztcS0r7D
No One,['Alicia Keys'],6IwKcFdiRQZOWeYNhUiWIv
Ayo Technology,"['50 Cent', 'Justin Timberlake', 'Timbaland']",6kfQDanT6Buh4Wu73ghbav
"Bump, Bump, Bump (feat. P. Diddy)","['B2K', 'Diddy']",74jMwg2zsFMICzW3Wems6h
Bye Bye Bye,['*NSYNC'],2yiZyjMEByt9sJBZWnWaDR
"Never Leave You (Uh Oooh, Uh Oooh) - Uh Oooh Remix","['Lumidee', 'Busta Rhymes', 'Fabolous']",7h4T9TmS2uxOHYGOrc6wSM
Hey Ya! - Radio Mix / Club Mix,['Outkast'],5WQ1hIc5d2EVbRQ8qsj8Uh
Right Here (Departed),['Brandy'],06G1SCVVYRSDCFGMSnDvpv
Let Me Love You,['Mario'],5WphWTUIfRe7x8NZss79cY
The World's Greatest,['R. Kelly'],6QeMRyd3BmSfJbaNay3dpe
Ignition (Remix),['R. Kelly'],0nmxH6IsSQVT1YEsCB9UMi
I Believe I Can Fly,['R. Kelly'],0AIfr4oi192dWLRJZrRz1O
Same Girl (with Usher),"['R. Kelly', 'USHER']",6OSmeoh8kXhCfz9WqvzDoJ
Pony,['Ginuwine'],6mz1fBdKATx6qP4oP1I65G
Bow Wow (That's My Name) (feat. Snoop Dogg),"['Bow Wow', 'Snoop Dogg']",3RnLEACttdwU6futFsaflI
Suga Suga,"['Baby Bash', 'Frankie J']",00LfFm08VWeZwB0Zlm24AT
Ordinary People,['John Legend'],6ScdSa9HUM5Fz6UJNL70Ek
Sure Thing,['Miguel'],0JXXNGljqupsJaZsgSbMZV
Adorn,['Miguel'],5hJFhO9dvhJoDvUZZ9iWSw
Hotel (feat. R. Kelly),"['Cassidy', 'R. Kelly']",0B1J7lh3ej57Nk09UYNlrj
Yo (Excuse Me Miss),['Chris Brown'],7DFnq8FYhHMCylykf6ZCxA
Gimme That,['Chris Brown'],53ETzLQQKFCzykRbqWb1ph
Kiss Kiss (feat. T-Pain),"['Chris Brown', 'T-Pain']",47x1F4HyX7LafFgxtoa19P
Deuces (feat. Tyga & Kevin McCall),"['Chris Brown', 'Tyga', 'Kevin McCall']",3wadihgrSRp8mYqGbaMuAb
Don't Think They Know,"['Chris Brown', 'Aaliyah']",1lEhGV5EIVEkWqvnUYNcUd
So Sick,['Ne-Yo'],4SRqDmPxYX0pUb5B5ut2Ri
She Knows,"['Ne-Yo', 'Juicy J']",36lO0n3hzVK9zJONfSdmKC
Miss Independent,['Ne-Yo'],6glklpxk7EtKIdxA3kYQS5
Because Of You,['Ne-Yo'],0C80KJWvQWIGjbOiIurV1W
7 Days,['Craig David'],4DDzkbIwmJVAAo1yJmr5V1
Grind With Me,['Pretty Ricky'],3B7i9OKRRmIsSBHEbJz58Y
Bed,['J. Holiday'],6TlRNJaezOdzdECnQeRuMM
Satisfy You (feat. R. Kelly),"['Diddy', 'R. Kelly']",1VRqTW1Uoyo4C9hMJOjIPG
Family Affair,['Mary J. Blige'],5q4I6I0ytvTKuYe1Fquxnx
"Mo Money Mo Problems (feat. P. Diddy, Ma$e) - 2005 Remaster","['The Notorious B.I.G.', 'Ma$e', 'Diddy']",4h1T8pUzl9VtudWWlVAxxz
Always On Time,"['Ja Rule', 'Ashanti']",0zaWQBwkfh9OmK77CiDmRI
What's Luv? (feat. Ja-Rule & Ashanti),"['Fat Joe', 'Ja Rule', 'Ashanti']",2mKouqwAIdQnMP43zxR89r
Still Not a Player (feat. Joe),"['Big Pun', 'Joe']",7ezBPp8Y9iGh4CRWpCtmer
Hard Knock Life (The Ghetto Anthem),['JAY-Z'],04wE70zoYM5Pckgw36dWBq
Izzo (H.O.V.A.),['JAY-Z'],0ecpCkcCPo3PSnT9I9zmeX
Empire State Of Mind,"['JAY-Z', 'Alicia Keys']",3lPAHV0b53zgRRm9LBgnTY
Thinkin Bout You,['Frank Ocean'],5mphdlILgAq3vh1MSvAJTS
Lost,['Frank Ocean'],4L7jMAP8UcIe309yQmkdcO
"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2007 Remaster","['The Notorious B.I.G.', 'Diddy', 'Nelly', 'Jagged Edge', 'Avery Storm']",5qba0ZfIK6Y3n2ZNuyhYqC
Wonderful,"['Ja Rule', 'R. Kelly', 'Ashanti']",5MTqczrMNkxZbFghiopgHL
Let Me Blow Ya Mind,"['Eve', 'Gwen Stefani']",5DCA1FOUDBURlRTNg4ganf
One Minute Man (feat. Ludacris),"['Missy Elliott', 'Ludacris']",0jG92AlXau21qgCQRxGLic
Hit 'Em Up Style (Oops!),['Blu Cantrell'],4zYTZvtcww7OWKie7fxA9E
Sexy Love,['Ne-Yo'],10aWGOqSDBqvNzJ9NeKDbK
Me & U,['Cassie'],7k6IzwMGpxnRghE7YosnXT
Try Again,['Aaliyah'],5hWd3aMNJBCvx3z9utJAY7
Mesmerize,"['Ja Rule', 'Ashanti']",5dL5jv5GSCRoDhTtnY8maL
I Know What You Want (feat. Flipmode Squad),"['Busta Rhymes', 'Mariah Carey', 'Flipmode Squad']",0YImOCkIJ2PWhCXaURCZnY
Beautiful,"['Snoop Dogg', 'Pharrell Williams', 'Uncle Charlie Wilson']",4675yUu8AUbE72T94BkLCD
Thong Song,['Sisqo'],5Mmk2ii6laakqfeCT7OnVD
I'm Sprung,['T-Pain'],0F7rEdewJ6cSLylOZZpDu7
I'm Real - Murder Remix,"['Jennifer Lopez', 'Ja Rule']",7rOIWUhSfjWh4E7443PYE8
Long Way 2 Go,['Cassie'],4v5kAh2wWyCSuKuhMJK8u6
AM To PM,['Christina Milian'],1PUNthIXityeZlnRLcP7JI
Breathe (feat. Sean Paul) - Rap Version,"['Blu Cantrell', 'Sean Paul']",1BPybPVkDfUjFDvqG04l58
Who's That Girl?,['Eve'],54X4KTDuPvRt4DydkREVUC
Smack That,"['Akon', 'Eminem']",2kQuhkFX7uSVepCD3h29g5
All I Have (feat. LL Cool J),"['Jennifer Lopez', 'LL COOL J']",3kgutGd839IOYRl6ekeq6V
Turn Me On,['Kevin Lyttle'],0BBOLOV5JntPL3341swIre
Signs,"['Snoop Dogg', 'Charlie Wilson', 'Justin Timberlake']",4HSAJpNocVNJbwbQvtCMdO
It Wasn't Me,"['Shaggy', 'Rik Rok']",1lzr43nnXAijIGYnCT8M8H
Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),"['Pras', ""Ol' Dirty Bastard"", 'Mýa']",31bf9SEOppLU6lQ85d8om6
I Got 5 On It,"['Luniz', 'Michael Marshall']",4IYKjN1DrYzxKXt0umJqsG
Ready or Not,"['Fugees', 'Ms. Lauryn Hill', 'Wyclef Jean', 'Pras']",3vZO25GdYuqFrR1kzZADnp
